cnty_fips,display_name,theme_range,pl_highchol,dm_prev_adj,ob_prev_adj,ltpia_prev_adj,pl_csmoking,Value
48217,"""Hill, (TX)""",352.5 - 385.8 (51),39.5,10.5,36.9,35.3,19,385.8
48225,"""Houston, (TX)""",352.5 - 385.8 (51),40.7,12.9,28.4,30.7,22.2,367.3
48229,"""Hudspeth, (TX)""",192.4 - 317.9 (51),38.3,8.9,38.3,23.4,21.2,291.6
48235,"""Irion, (TX)""",318.0 - 352.4 (51),39.4,7.2,24.1,19.1,16.2,328
48239,"""Jackson, (TX)""",352.5 - 385.8 (51),37.7,11.7,33.2,27.6,17.1,365.9
48241,"""Jasper, (TX)""",428.3 - 592.0 (50),39.5,13.1,43.6,31.9,21.6,515.8
48243,"""Jeff Davis, (TX)""",192.4 - 317.9 (51),44,6.1,26,19.4,13.7,252.4
48245,"""Jefferson, (TX)""",428.3 - 592.0 (50),35.2,13.4,41.3,31.6,20,481.6
48247,"""Jim Hogg, (TX)""",318.0 - 352.4 (51),38.8,6.9,23.2,21.2,16.1,318
48249,"""Jim Wells, (TX)""",428.3 - 592.0 (50),37.6,16.7,33.9,23.7,16.6,488.8
48255,"""Karnes, (TX)""",428.3 - 592.0 (50),35.2,5.7,26.9,19.4,18.8,472.6
48259,"""Kendall, (TX)""",192.4 - 317.9 (51),36.8,8.1,33.9,25.1,12.7,286.5
48261,"""Kenedy, (TX)""",318.0 - 352.4 (51),41.4,9.3,22,19.3,21.7,318
48265,"""Kerr, (TX)""",192.4 - 317.9 (51),41,11.4,24.1,22.3,15.3,301.5
48267,"""Kimble, (TX)""",192.4 - 317.9 (51),43,6,31.4,23.2,17.1,306.8
48271,"""Kinney, (TX)""",192.4 - 317.9 (51),39.8,7.6,22.9,19.7,18.4,302.7
